SCCNT_DE,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE
20240523,전주여행,여행,국내여행,전라북도,549,246,795
20240523,대전여행,여행,국내여행,대전광역시,549,216,765
20240523,목포여행,여행,국내여행,전라남도,489,231,720
20240524,부산여행,여행,국내여행,부산광역시,1468,651,2119
20240524,여수여행,여행,국내여행,전라남도,1060,355,1415
20240524,경주여행,여행,국내여행,경상북도,938,448,1386
20240524,제주여행,여행,국내여행,제주특별자치도,893,362,1255
20240524,강릉여행,여행,국내여행,강원도,753,333,1086
20240524,속초여행,여행,국내여행,강원도,776,293,1069
20240524,군산여행,여행,국내여행,전라북도,804,234,1038
20240524,전주여행,여행,국내여행,전라북도,623,219,842
20240524,대전여행,여행,국내여행,대전광역시,570,216,786
20240524,목포여행,여행,국내여행,전라남도,571,181,752
20240525,부산여행,여행,국내여행,부산광역시,1717,214,1931
20240525,여수여행,여행,국내여행,전라남도,1160,147,1307
20240525,경주여행,여행,국내여행,경상북도,1027,150,1177
20240525,제주여행,여행,국내여행,제주특별자치도,908,183,1091
20240525,군산여행,여행,국내여행,전라북도,954,72,1026
20240525,강릉여행,여행,국내여행,강원도,809,124,933
20240525,속초여행,여행,국내여행,강원도,732,99,831
20240525,전주여행,여행,국내여행,전라북도,610,83,693
20240525,목포여행,여행,국내여행,전라남도,625,66,691
20240525,대구여행,여행,국내여행,대구광역시,598,78,676
20240526,부산여행,여행,국내여행,부산광역시,2037,284,2321
20240526,경주여행,여행,국내여행,경상북도,1392,171,1563
20240526,여수여행,여행,국내여행,전라남도,1404,149,1553
20240526,제주여행,여행,국내여행,제주특별자치도,1191,148,1339
20240526,군산여행,여행,국내여행,전라북도,978,110,1088
20240526,강릉여행,여행,국내여행,강원도,873,158,1031
20240526,속초여행,여행,국내여행,강원도,879,101,980
20240526,전주여행,여행,국내여행,전라북도,760,126,886
20240526,대전여행,여행,국내여행,대전광역시,641,98,739
20240526,목포여행,여행,국내여행,전라남도,574,100,674
20240527,부산여행,여행,국내여행,부산광역시,1923,857,2780
20240527,경주여행,여행,국내여행,경상북도,1457,695,2152
20240527,여수여행,여행,국내여행,전라남도,1308,519,1827
20240527,제주여행,여행,국내여행,제주특별자치도,1086,476,1562
20240527,강릉여행,여행,국내여행,강원도,877,448,1325
20240527,군산여행,여행,국내여행,전라북도,895,311,1206
20240527,속초여행,여행,국내여행,강원도,779,409,1188
20240527,전주여행,여행,국내여행,전라북도,727,291,1018
20240527,대전여행,여행,국내여행,대전광역시,620,290,910
20240527,목포여행,여행,국내여행,전라남도,605,287,892
20240528,부산여행,여행,국내여행,부산광역시,1784,802,2586
20240528,경주여행,여행,국내여행,경상북도,1326,649,1975
20240528,여수여행,여행,국내여행,전라남도,1240,587,1827
20240528,제주여행,여행,국내여행,제주특별자치도,1090,434,1524
20240528,강릉여행,여행,국내여행,강원도,922,463,1385
20240528,군산여행,여행,국내여행,전라북도,871,355,1226
20240528,속초여행,여행,국내여행,강원도,749,374,1123
20240528,전주여행,여행,국내여행,전라북도,758,329,1087
20240528,대전여행,여행,국내여행,대전광역시,687,380,1067
20240528,대구여행,여행,국내여행,대구광역시,640,300,940
20240529,부산여행,여행,국내여행,부산광역시,1856,836,2692
20240529,여수여행,여행,국내여행,전라남도,1349,574,1923
20240529,경주여행,여행,국내여행,경상북도,1262,622,1884
20240529,제주여행,여행,국내여행,제주특별자치도,991,408,1399
20240529,강릉여행,여행,국내여행,강원도,926,473,1399
20240529,군산여행,여행,국내여행,전라북도,931,419,1350
20240529,속초여행,여행,국내여행,강원도,725,378,1103
20240529,전주여행,여행,국내여행,전라북도,663,363,1026
20240529,대전여행,여행,국내여행,대전광역시,610,307,917
20240529,대구여행,여행,국내여행,대구광역시,597,258,855
20240530,부산여행,여행,국내여행,부산광역시,1719,811,2530
20240530,경주여행,여행,국내여행,경상북도,1192,637,1829
20240530,여수여행,여행,국내여행,전라남도,1263,513,1776
20240530,제주여행,여행,국내여행,제주특별자치도,1008,381,1389
20240530,강릉여행,여행,국내여행,강원도,833,376,1209
20240530,속초여행,여행,국내여행,강원도,697,365,1062
20240530,군산여행,여행,국내여행,전라북도,778,249,1027
20240530,전주여행,여행,국내여행,전라북도,677,327,1004
20240530,대구여행,여행,국내여행,대구광역시,627,254,881
20240530,대전여행,여행,국내여행,대전광역시,556,224,780
20240531,부산여행,여행,국내여행,부산광역시,1631,643,2274
20240531,여수여행,여행,국내여행,전라남도,1156,408,1564
20240531,경주여행,여행,국내여행,경상북도,1055,493,1548
20240531,제주여행,여행,국내여행,제주특별자치도,953,297,1250
20240531,군산여행,여행,국내여행,전라북도,956,271,1227
20240531,강릉여행,여행,국내여행,강원도,726,367,1093
20240531,속초여행,여행,국내여행,강원도,745,327,1072
20240531,전주여행,여행,국내여행,전라북도,703,249,952
20240531,대구여행,여행,국내여행,대구광역시,578,219,797
20240531,대전여행,여행,국내여행,대전광역시,586,201,787
20240601,부산여행,여행,국내여행,부산광역시,1894,275,2169
20240601,여수여행,여행,국내여행,전라남도,1347,150,1497
20240601,경주여행,여행,국내여행,경상북도,1143,165,1308
20240601,군산여행,여행,국내여행,전라북도,1127,107,1234
20240601,강릉여행,여행,국내여행,강원도,950,140,1090
20240601,제주여행,여행,국내여행,제주특별자치도,939,143,1082
20240601,속초여행,여행,국내여행,강원도,858,121,979
20240601,전주여행,여행,국내여행,전라북도,820,91,911
20240601,대전여행,여행,국내여행,대전광역시,673,90,763
20240601,통영여행,여행,국내여행,경상남도,664,65,729
20240602,부산여행,여행,국내여행,부산광역시,2264,357,2621
20240602,여수여행,여행,국내여행,전라남도,1687,176,1863
20240602,경주여행,여행,국내여행,경상북도,1568,202,1770
20240602,군산여행,여행,국내여행,전라북도,1263,120,1383
20240602,제주여행,여행,국내여행,제주특별자치도,1146,143,1289
20240602,강릉여행,여행,국내여행,강원도,1086,195,1281
20240602,속초여행,여행,국내여행,강원도,1015,134,1149
20240602,전주여행,여행,국내여행,전라북도,860,125,985
20240602,대구여행,여행,국내여행,대구광역시,779,82,861
20240602,대전여행,여행,국내여행,대전광역시,763,91,854
20240603,부산여행,여행,국내여행,부산광역시,2156,982,3138
20240603,여수여행,여행,국내여행,전라남도,1609,655,2264
20240603,경주여행,여행,국내여행,경상북도,1424,679,2103
20240603,제주여행,여행,국내여행,제주특별자치도,1203,438,1641
20240603,강릉여행,여행,국내여행,강원도,1098,531,1629
20240603,군산여행,여행,국내여행,전라북도,1135,406,1541
20240603,속초여행,여행,국내여행,강원도,957,438,1395
20240603,전주여행,여행,국내여행,전라북도,847,352,1199
20240603,목포여행,여행,국내여행,전라남도,737,296,1033
20240603,대전여행,여행,국내여행,대전광역시,746,280,1026
20240604,부산여행,여행,국내여행,부산광역시,2047,901,2948
20240604,여수여행,여행,국내여행,전라남도,1500,605,2105
20240604,경주여행,여행,국내여행,경상북도,1242,570,1812
20240604,강릉여행,여행,국내여행,강원도,1087,533,1620
20240604,군산여행,여행,국내여행,전라북도,1100,384,1484
20240604,제주여행,여행,국내여행,제주특별자치도,1076,406,1482
20240604,속초여행,여행,국내여행,강원도,937,467,1404
20240604,전주여행,여행,국내여행,전라북도,847,372,1219
20240604,대전여행,여행,국내여행,대전광역시,729,257,986
20240604,목포여행,여행,국내여행,전라남도,637,325,962
20240605,부산여행,여행,국내여행,부산광역시,2660,933,3593
20240605,여수여행,여행,국내여행,전라남도,1542,525,2067
20240605,경주여행,여행,국내여행,경상북도,1302,540,1842
20240605,군산여행,여행,국내여행,전라북도,1166,386,1552
20240605,강릉여행,여행,국내여행,강원도,1009,449,1458
20240605,속초여행,여행,국내여행,강원도,992,414,1406
20240605,제주여행,여행,국내여행,제주특별자치도,955,359,1314
20240605,전주여행,여행,국내여행,전라북도,816,345,1161
20240605,목포여행,여행,국내여행,전라남도,731,291,1022
20240605,대전여행,여행,국내여행,대전광역시,683,231,914
20240606,부산여행,여행,국내여행,부산광역시,2442,303,2745
20240606,여수여행,여행,국내여행,전라남도,1704,165,1869
20240606,군산여행,여행,국내여행,전라북도,1557,125,1682
20240606,경주여행,여행,국내여행,경상북도,1455,150,1605
20240606,강릉여행,여행,국내여행,강원도,1116,157,1273
20240606,제주여행,여행,국내여행,제주특별자치도,1004,159,1163
20240606,속초여행,여행,국내여행,강원도,1006,136,1142
20240606,전주여행,여행,국내여행,전라북도,968,118,1086
20240606,목포여행,여행,국내여행,전라남도,917,83,1000
20240606,대전여행,여행,국내여행,대전광역시,812,108,920
20240607,부산여행,여행,국내여행,부산광역시,1964,585,2549
20240607,여수여행,여행,국내여행,전라남도,1522,323,1845
20240607,경주여행,여행,국내여행,경상북도,1100,332,1432
20240607,군산여행,여행,국내여행,전라북도,1212,164,1376
20240607,강릉여행,여행,국내여행,강원도,1024,309,1333
20240607,속초여행,여행,국내여행,강원도,1042,281,1323
20240607,제주여행,여행,국내여행,제주특별자치도,985,314,1299
20240607,전주여행,여행,국내여행,전라북도,759,229,988
20240607,대전여행,여행,국내여행,대전광역시,689,224,913
20240607,목포여행,여행,국내여행,전라남도,759,139,898
20240608,부산여행,여행,국내여행,부산광역시,1771,250,2021
20240608,여수여행,여행,국내여행,전라남도,1369,156,1525
20240608,제주여행,여행,국내여행,제주특별자치도,1190,172,1362
20240608,군산여행,여행,국내여행,전라북도,1215,77,1292
20240608,경주여행,여행,국내여행,경상북도,1086,160,1246
20240608,강릉여행,여행,국내여행,강원도,1003,134,1137
20240608,속초여행,여행,국내여행,강원도,912,142,1054
20240608,전주여행,여행,국내여행,전라북도,691,83,774
20240608,목포여행,여행,국내여행,전라남도,706,60,766
20240608,대전여행,여행,국내여행,대전광역시,675,85,760
20240609,부산여행,여행,국내여행,부산광역시,1898,320,2218
20240609,여수여행,여행,국내여행,전라남도,1404,154,1558
20240609,제주여행,여행,국내여행,제주특별자치도,1253,163,1416
20240609,경주여행,여행,국내여행,경상북도,1169,147,1316
20240609,군산여행,여행,국내여행,전라북도,1095,98,1193
20240609,강릉여행,여행,국내여행,강원도,952,144,1096
20240609,속초여행,여행,국내여행,강원도,883,137,1020
20240609,전주여행,여행,국내여행,전라북도,710,111,821
20240609,대전여행,여행,국내여행,대전광역시,609,84,693
